Gene_ID,uncleaned,cloak,divvier,taper,divvierpf,gene_cloak,gene_divvier,gene_taper,gene_divvierpf,propagate
224,0.825601938,0.878601938,0.872601938,0.903601938,0.863601938,0.919601938,0.871601938,0.909601938,0.862601938,0.883601938
225,0.775474363,0.789474363,0.852474363,0.812474363,0.809474363,0.858474363,0.801474363,0.816474363,0.825474363,0.831474363
226,0.618451478,0.657451478,0.675451478,0.678451478,0.721451478,0.702451478,0.701451478,0.681451478,0.686451478,0.708451478
227,0.620035905,0.654035905,0.650035905,0.681035905,0.676035905,0.734035905,0.703035905,0.720035905,0.697035905,0.727035905
228,0.545184205,0.587184205,0.647184205,0.593184205,0.649184205,0.636184205,0.587184205,0.640184205,0.609184205,0.631184205
229,0.664198961,0.617198961,0.674198961,0.661198961,0.655198961,0.731198961,0.724198961,0.756198961,0.721198961,0.750198961
230,0.749143746,0.859143746,0.810143746,0.839143746,0.800143746,0.815143746,0.828143746,0.870143746,0.801143746,0.804143746
231,0.657209223,0.671209223,0.683209223,0.650209223,0.716209223,0.751209223,0.744209223,0.747209223,0.768209223,0.730209223
232,0.568742443,0.607742443,0.645742443,0.555742443,0.614742443,0.628742443,0.600742443,0.643742443,0.611742443,0.638742443
233,0.648612862,0.628612862,0.646612862,0.662612862,0.647612862,0.722612862,0.693612862,0.678612862,0.694612862,0.734612862
234,0.722746335,0.724746335,0.710746335,0.745746335,0.755746335,0.797746335,0.782746335,0.786746335,0.776746335,0.761746335
235,0.669097347,0.603097347,0.659097347,0.644097347,0.698097347,0.762097347,0.728097347,0.771097347,0.725097347,0.716097347
236,0.689230039,0.689230039,0.730230039,0.718230039,0.739230039,0.774230039,0.704230039,0.762230039,0.736230039,0.732230039
237,0.67784144,0.76084144,0.74284144,0.75584144,0.71384144,0.77584144,0.74484144,0.78484144,0.76584144,0.73384144
238,0.558126935,0.633126935,0.659126935,0.642126935,0.671126935,0.685126935,0.632126935,0.640126935,0.636126935,0.670126935
239,0.693747536,0.769747536,0.777747536,0.783747536,0.754747536,0.778747536,0.769747536,0.755747536,0.753747536,0.792747536
240,0.783906343,0.861906343,0.816906343,0.842906343,0.871906343,0.836906343,0.830906343,0.825906343,0.848906343,0.838906343
241,0.814923491,0.820923491,0.899923491,0.821923491,0.840923491,0.872923491,0.858923491,0.865923491,0.876923491,0.897923491
242,0.551584085,0.623584085,0.647584085,0.612584085,0.657584085,0.617584085,0.604584085,0.579584085,0.582584085,0.576584085
243,0.615801594,0.640801594,0.657801594,0.596801594,0.680801594,0.726801594,0.685801594,0.669801594,0.681801594,0.698801594
244,0.716188608,0.734188608,0.739188608,0.731188608,0.735188608,0.777188608,0.790188608,0.790188608,0.764188608,0.765188608
245,0.521105182,0.520105182,0.568105182,0.552105182,0.577105182,0.586105182,0.596105182,0.584105182,0.572105182,0.600105182
246,0.562914966,0.631914966,0.636914966,0.601914966,0.687914966,0.663914966,0.640914966,0.658914966,0.626914966,0.677914966
247,0.528338354,0.593338354,0.636338354,0.613338354,0.572338354,0.646338354,0.594338354,0.621338354,0.592338354,0.586338354
248,0.636465084,0.655465084,0.685465084,0.698465084,0.734465084,0.713465084,0.661465084,0.720465084,0.693465084,0.680465084
249,0.736372616,0.751372616,0.761372616,0.767372616,0.742372616,0.838372616,0.813372616,0.829372616,0.817372616,0.847372616
250,0.854207342,0.921207342,0.907207342,0.889207342,0.883207342,0.923207342,0.898207342,0.918207342,0.916207342,0.920207342
251,0.471745246,0.471745246,0.483745246,0.517745246,0.519745246,0.526745246,0.523745246,0.507745246,0.492745246,0.539745246
252,0.546644531,0.603644531,0.608644531,0.600644531,0.606644531,0.645644531,0.612644531,0.642644531,0.620644531,0.615644531
253,0.764578595,0.788578595,0.881578595,0.803578595,0.859578595,0.814578595,0.836578595,0.807578595,0.820578595,0.797578595
254,0.675969187,0.682969187,0.763969187,0.723969187,0.705969187,0.733969187,0.731969187,0.709969187,0.714969187,0.757969187
255,0.671271233,0.731271233,0.753271233,0.780271233,0.781271233,0.727271233,0.721271233,0.750271233,0.700271233,0.732271233
256,0.643613182,0.708613182,0.686613182,0.695613182,0.687613182,0.733613182,0.746613182,0.716613182,0.672613182,0.714613182
257,0.668594858,0.682594858,0.702594858,0.696594858,0.713594858,0.732594858,0.697594858,0.692594858,0.711594858,0.734594858
258,0.652954352,0.672954352,0.733954352,0.708954352,0.704954352,0.725954352,0.689954352,0.678954352,0.653954352,0.704954352
259,0.620056847,0.653056847,0.652056847,0.621056847,0.623056847,0.686056847,0.662056847,0.693056847,0.676056847,0.683056847
260,0.463219415,0.427219415,0.455219415,0.460219415,0.461219415,0.516219415,0.555219415,0.541219415,0.516219415,0.553219415
261,0.521831795,0.570831795,0.564831795,0.513831795,0.597831795,0.616831795,0.592831795,0.589831795,0.580831795,0.582831795
262,0.741198996,0.814198996,0.762198996,0.780198996,0.838198996,0.826198996,0.778198996,0.863198996,0.819198996,0.814198996
263,0.634680897,0.641680897,0.676680897,0.651680897,0.681680897,0.693680897,0.710680897,0.728680897,0.681680897,0.711680897
264,0.705171982,0.744171982,0.749171982,0.705171982,0.721171982,0.749171982,0.698171982,0.749171982,0.721171982,0.755171982
265,0.689930815,0.639930815,0.677930815,0.671930815,0.681930815,0.769930815,0.766930815,0.789930815,0.746930815,0.749930815
266,0.613970665,0.675970665,0.651970665,0.677970665,0.664970665,0.648970665,0.637970665,0.646970665,0.628970665,0.645970665
267,0.670173829,0.689173829,0.717173829,0.693173829,0.724173829,0.793173829,0.757173829,0.797173829,0.744173829,0.786173829
268,0.704684721,0.739684721,0.755684721,0.733684721,0.784684721,0.776684721,0.761684721,0.797684721,0.759684721,0.788684721
269,0.547496958,0.578496958,0.600496958,0.573496958,0.586496958,0.637496958,0.592496958,0.606496958,0.587496958,0.615496958
270,0.675847093,0.738847093,0.765847093,0.746847093,0.749847093,0.754847093,0.736847093,0.757847093,0.744847093,0.782847093
271,0.653615109,0.678615109,0.731615109,0.678615109,0.709615109,0.789615109,0.721615109,0.687615109,0.709615109,0.729615109
272,0.694614135,0.720614135,0.780614135,0.756614135,0.769614135,0.782614135,0.752614135,0.770614135,0.740614135,0.779614135
273,0.72146098,0.73246098,0.75246098,0.75646098,0.76146098,0.80246098,0.78146098,0.80846098,0.76846098,0.79646098
274,0.653170368,0.748170368,0.738170368,0.683170368,0.740170368,0.679170368,0.694170368,0.677170368,0.681170368,0.702170368
275,0.570557221,0.578557221,0.596557221,0.562557221,0.591557221,0.640557221,0.625557221,0.648557221,0.618557221,0.638557221
276,0.818449398,0.888449398,0.859449398,0.887449398,0.962449398,0.869449398,0.839449398,0.877449398,0.854449398,0.878449398
277,0.616071755,0.578071755,0.618071755,0.623071755,0.652071755,0.654071755,0.653071755,0.655071755,0.646071755,0.651071755
278,0.616074051,0.648074051,0.676074051,0.625074051,0.674074051,0.677074051,0.636074051,0.658074051,0.646074051,0.649074051
279,0.64255833,0.68255833,0.67855833,0.60855833,0.65555833,0.75155833,0.71455833,0.73855833,0.71755833,0.72755833
280,0.692155226,0.717155226,0.762155226,0.706155226,0.732155226,0.773155226,0.759155226,0.764155226,0.757155226,0.767155226
281,0.669509142,0.674509142,0.696509142,0.697509142,0.740509142,0.701509142,0.698509142,0.732509142,0.695509142,0.713509142
282,0.59043314,0.57843314,0.58843314,0.57143314,0.67743314,0.67143314,0.65243314,0.69843314,0.62543314,0.66543314
283,0.789133858,0.842133858,0.806133858,0.898133858,0.898133858,0.828133858,0.841133858,0.833133858,0.851133858,0.848133858
284,0.624396064,0.636396064,0.648396064,0.674396064,0.686396064,0.693396064,0.694396064,0.687396064,0.681396064,0.711396064
285,0.641608211,0.678608211,0.695608211,0.711608211,0.709608211,0.763608211,0.704608211,0.745608211,0.715608211,0.719608211
286,0.562682459,0.565682459,0.619682459,0.586682459,0.640682459,0.643682459,0.627682459,0.633682459,0.605682459,0.620682459
287,0.602735118,0.607735118,0.568735118,0.595735118,0.615735118,0.677735118,0.649735118,0.647735118,0.627735118,0.671735118
288,0.591654822,0.596654822,0.647654822,0.631654822,0.657654822,0.650654822,0.655654822,0.651654822,0.645654822,0.643654822
289,0.546568667,0.554568667,0.598568667,0.545568667,0.592568667,0.566568667,0.570568667,0.580568667,0.556568667,0.572568667
290,0.652648324,0.686648324,0.698648324,0.635648324,0.712648324,0.704648324,0.699648324,0.727648324,0.680648324,0.741648324
291,0.658265828,0.639265828,0.720265828,0.702265828,0.743265828,0.702265828,0.713265828,0.686265828,0.713265828,0.744265828
292,0.520985152,0.515985152,0.597985152,0.548985152,0.526985152,0.611985152,0.592985152,0.634985152,0.628985152,0.596985152
293,0.811781127,0.857781127,0.922781127,0.899781127,0.933781127,0.903781127,0.887781127,0.894781127,0.876781127,0.907781127
294,0.544953326,0.573953326,0.597953326,0.613953326,0.633953326,0.641953326,0.606953326,0.639953326,0.631953326,0.631953326
295,0.577470415,0.611470415,0.620470415,0.633470415,0.611470415,0.675470415,0.651470415,0.675470415,0.652470415,0.624470415
296,0.607652868,0.674652868,0.647652868,0.622652868,0.697652868,0.674652868,0.681652868,0.669652868,0.670652868,0.716652868
297,0.552794867,0.514794867,0.545794867,0.551794867,0.559794867,0.623794867,0.626794867,0.594794867,0.615794867,0.602794867
298,0.656426398,0.645426398,0.671426398,0.654426398,0.744426398,0.737426398,0.739426398,0.768426398,0.714426398,0.725426398
299,0.599874574,0.554874574,0.661874574,0.614874574,0.639874574,0.662874574,0.675874574,0.680874574,0.641874574,0.686874574
300,0.704014721,0.613014721,0.652014721,0.664014721,0.699014721,0.749014721,0.694014721,0.726014721,0.709014721,0.744014721
301,0.673016952,0.736016952,0.760016952,0.713016952,0.710016952,0.781016952,0.714016952,0.694016952,0.697016952,0.751016952
302,0.679535318,0.729535318,0.790535318,0.722535318,0.759535318,0.738535318,0.709535318,0.717535318,0.700535318,0.705535318
303,0.654387867,0.666387867,0.698387867,0.685387867,0.721387867,0.717387867,0.703387867,0.689387867,0.709387867,0.691387867
304,0.590838623,0.620838623,0.640838623,0.588838623,0.650838623,0.660838623,0.679838623,0.606838623,0.649838623,0.642838623
305,0.568834421,0.597834421,0.635834421,0.545834421,0.630834421,0.635834421,0.611834421,0.627834421,0.606834421,0.622834421
306,0.629784309,0.673784309,0.730784309,0.696784309,0.638784309,0.677784309,0.644784309,0.693784309,0.658784309,0.684784309
307,0.778446901,0.789446901,0.765446901,0.759446901,0.809446901,0.813446901,0.804446901,0.839446901,0.829446901,0.821446901
308,0.552906923,0.605906923,0.564906923,0.566906923,0.573906923,0.581906923,0.609906923,0.614906923,0.576906923,0.592906923
309,0.728692416,0.735692416,0.740692416,0.679692416,0.751692416,0.836692416,0.802692416,0.806692416,0.778692416,0.799692416
310,0.661500019,0.738500019,0.734500019,0.768500019,0.697500019,0.759500019,0.751500019,0.742500019,0.710500019,0.766500019
311,0.482090066,0.502090066,0.506090066,0.557090066,0.513090066,0.499090066,0.504090066,0.507090066,0.546090066,0.558090066
312,0.679346571,0.684346571,0.756346571,0.746346571,0.772346571,0.738346571,0.711346571,0.757346571,0.724346571,0.710346571
313,0.629161587,0.633161587,0.641161587,0.621161587,0.662161587,0.728161587,0.688161587,0.714161587,0.713161587,0.701161587
314,0.524565323,0.543565323,0.546565323,0.527565323,0.579565323,0.605565323,0.566565323,0.587565323,0.565565323,0.618565323
315,0.523088487,0.592088487,0.599088487,0.591088487,0.632088487,0.576088487,0.546088487,0.532088487,0.567088487,0.557088487
316,0.647789498,0.704789498,0.786789498,0.715789498,0.725789498,0.707789498,0.716789498,0.756789498,0.699789498,0.738789498
317,0.546380054,0.588380054,0.630380054,0.594380054,0.563380054,0.626380054,0.628380054,0.641380054,0.615380054,0.630380054
318,0.676057727,0.691057727,0.692057727,0.677057727,0.721057727,0.785057727,0.744057727,0.788057727,0.762057727,0.749057727
319,0.544366453,0.633366453,0.580366453,0.594366453,0.626366453,0.598366453,0.617366453,0.580366453,0.600366453,0.626366453
320,0.680236184,0.686236184,0.717236184,0.724236184,0.717236184,0.750236184,0.757236184,0.713236184,0.729236184,0.750236184
321,0.511807889,0.584807889,0.540807889,0.583807889,0.630807889,0.561807889,0.558807889,0.563807889,0.550807889,0.562807889
322,0.576430552,0.565430552,0.576430552,0.569430552,0.635430552,0.670430552,0.620430552,0.634430552,0.614430552,0.669430552
323,0.496320293,0.563320293,0.529320293,0.564320293,0.592320293,0.554320293,0.539320293,0.560320293,0.534320293,0.566320293
324,0.602284134,0.579284134,0.609284134,0.641284134,0.619284134,0.652284134,0.697284134,0.664284134,0.668284134,0.675284134
325,0.79236131,0.78636131,0.82836131,0.82036131,0.84236131,0.87736131,0.87436131,0.87836131,0.84936131,0.88436131
326,0.645276368,0.683276368,0.704276368,0.654276368,0.725276368,0.707276368,0.720276368,0.732276368,0.730276368,0.743276368
327,0.658194927,0.692194927,0.752194927,0.705194927,0.703194927,0.689194927,0.682194927,0.724194927,0.683194927,0.719194927
328,0.574952599,0.560952599,0.552952599,0.565952599,0.604952599,0.630952599,0.615952599,0.651952599,0.650952599,0.646952599
329,0.717455654,0.769455654,0.751455654,0.725455654,0.823455654,0.804455654,0.793455654,0.792455654,0.797455654,0.810455654
330,0.706240243,0.706240243,0.745240243,0.757240243,0.727240243,0.811240243,0.763240243,0.794240243,0.793240243,0.784240243
331,0.675975346,0.726975346,0.748975346,0.724975346,0.795975346,0.732975346,0.734975346,0.732975346,0.740975346,0.788975346
332,0.610239755,0.621239755,0.661239755,0.645239755,0.701239755,0.684239755,0.715239755,0.673239755,0.674239755,0.712239755
333,0.75603541,0.78503541,0.78503541,0.77603541,0.80403541,0.81903541,0.80103541,0.81203541,0.78903541,0.81603541
334,0.595673645,0.625673645,0.653673645,0.645673645,0.663673645,0.668673645,0.677673645,0.645673645,0.649673645,0.639673645
335,0.660580479,0.682580479,0.677580479,0.747580479,0.735580479,0.756580479,0.682580479,0.738580479,0.729580479,0.698580479
336,0.737074339,0.755074339,0.836074339,0.766074339,0.810074339,0.806074339,0.789074339,0.833074339,0.818074339,0.828074339
337,0.524078667,0.528078667,0.591078667,0.536078667,0.547078667,0.608078667,0.616078667,0.576078667,0.601078667,0.609078667
338,0.639374747,0.641374747,0.695374747,0.614374747,0.693374747,0.704374747,0.688374747,0.671374747,0.656374747,0.678374747
339,0.746747893,0.814747893,0.828747893,0.762747893,0.794747893,0.832747893,0.812747893,0.814747893,0.795747893,0.808747893
340,0.806542539,0.801542539,0.797542539,0.778542539,0.863542539,0.860542539,0.834542539,0.853542539,0.863542539,0.864542539
341,0.593190219,0.636190219,0.652190219,0.593190219,0.638190219,0.662190219,0.618190219,0.636190219,0.636190219,0.682190219
342,0.762856319,0.819856319,0.843856319,0.817856319,0.877856319,0.889856319,0.860856319,0.857856319,0.820856319,0.837856319
343,0.550030905,0.576030905,0.618030905,0.612030905,0.596030905,0.658030905,0.641030905,0.606030905,0.624030905,0.661030905
344,0.527237418,0.612237418,0.569237418,0.598237418,0.597237418,0.618237418,0.584237418,0.613237418,0.574237418,0.622237418
345,0.579060252,0.602060252,0.622060252,0.615060252,0.659060252,0.690060252,0.666060252,0.665060252,0.671060252,0.702060252
346,0.724877762,0.791877762,0.835877762,0.796877762,0.804877762,0.786877762,0.791877762,0.787877762,0.757877762,0.790877762
347,0.679033009,0.669033009,0.697033009,0.700033009,0.731033009,0.775033009,0.708033009,0.733033009,0.711033009,0.731033009
348,0.72749387,0.76949387,0.77449387,0.76249387,0.79649387,0.81649387,0.74849387,0.77849387,0.75249387,0.78449387
349,0.717779555,0.746779555,0.745779555,0.793779555,0.774779555,0.791779555,0.754779555,0.774779555,0.755779555,0.782779555
350,0.6684902,0.6984902,0.7154902,0.7224902,0.7384902,0.7294902,0.7034902,0.7444902,0.7154902,0.7094902
351,0.606079262,0.636079262,0.614079262,0.608079262,0.674079262,0.688079262,0.636079262,0.671079262,0.639079262,0.680079262
352,0.681393625,0.721393625,0.756393625,0.728393625,0.704393625,0.800393625,0.759393625,0.762393625,0.748393625,0.784393625
353,0.609033921,0.714033921,0.731033921,0.713033921,0.698033921,0.666033921,0.682033921,0.675033921,0.639033921,0.684033921
354,0.729681477,0.732681477,0.787681477,0.786681477,0.800681477,0.846681477,0.795681477,0.828681477,0.800681477,0.798681477
355,0.549012055,0.558012055,0.567012055,0.606012055,0.607012055,0.616012055,0.620012055,0.606012055,0.581012055,0.599012055
356,0.612432246,0.592432246,0.674432246,0.654432246,0.640432246,0.742432246,0.683432246,0.722432246,0.717432246,0.716432246
357,0.796052498,0.850052498,0.858052498,0.873052498,0.869052498,0.846052498,0.792052498,0.795052498,0.800052498,0.803052498
358,0.709582114,0.771582114,0.785582114,0.788582114,0.806582114,0.757582114,0.731582114,0.745582114,0.710582114,0.754582114
359,0.654690099,0.631690099,0.674690099,0.725690099,0.699690099,0.703690099,0.730690099,0.722690099,0.706690099,0.703690099
360,0.733343194,0.726343194,0.785343194,0.780343194,0.794343194,0.798343194,0.804343194,0.765343194,0.801343194,0.799343194
361,0.729549187,0.788549187,0.814549187,0.779549187,0.814549187,0.821549187,0.779549187,0.789549187,0.772549187,0.795549187
362,0.64154894,0.65854894,0.74054894,0.68154894,0.68354894,0.73354894,0.68754894,0.71154894,0.70354894,0.72054894
363,1.017958486,1.052958486,1.080958486,1.019958486,1.076958486,1.092958486,1.070958486,1.062958486,1.072958486,1.079958486
